title,author,rating,rating_count,description,isbn,image,url_from_jsonld,book_url,pages,published_year,language,genres
"Are You There God? It’s Me, Margaret",Judy Blume,3.95,256289,,9780689841583,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388356524i/37732.jpg,,https://www.goodreads.com/book/show/37732.Are_You_There_God_It_s_Me_Margaret,149.0,,,"Young Adult, Fiction, Classics, Middle Grade, Childrens"
"The Talented Mr. Ripley (Ripley, #1)",Patricia Highsmith,3.95,117988,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1746213953i/2247142.jpg,,https://www.goodreads.com/book/show/2247142.The_Talented_Mr_Ripley,271.0,,,"Fiction, Classics, Mystery, Thriller, Crime"
Leaves of Grass,Walt Whitman,4.11,116837,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1418012204i/27494.jpg,,https://www.goodreads.com/book/show/27494.Leaves_of_Grass,624.0,,,"Poetry, Classics, Fiction, Literature, American"
"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,4.21,567554,,9781442416864,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1460477703i/8755776.jpg,,https://www.goodreads.com/book/show/8755776-city-of-lost-souls,535.0,,,"Fantasy, Young Adult, Romance, Paranormal, Urban Fantasy"
"Graceling (Graceling Realm, #1)",Kristin Cashore,4.06,480625,,9780152063962,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1331548394i/3236307.jpg,,https://www.goodreads.com/book/show/3236307-graceling,471.0,,,"Fantasy, Young Adult, Romance, Fiction, Young Adult Fantasy"
Different Seasons,Stephen  King,4.36,221709,,9780751514629,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1763979040i/39662.jpg,,https://www.goodreads.com/book/show/39662.Different_Seasons,560.0,,,"Horror, Fiction, Short Stories, Thriller, Mystery"
"L.A. Confidential (L.A. Quartet, #3)",James Ellroy,4.18,37915,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348575361i/57727.jpg,,https://www.goodreads.com/book/show/57727.L_A_Confidential,496.0,,,"Fiction, Crime, Mystery, Noir, Thriller"
Galveston,Nic Pizzolatto,3.76,17448,,9781439166642,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1593570705i/7203669.jpg,,https://www.goodreads.com/book/show/7203669-galveston,272.0,,,"Fiction, Crime, Thriller, Mystery, Noir"
"Hidden Bodies (You, #2)",Caroline Kepnes,3.75,92324,,9781476785639,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1550176155i/29430824.jpg,,https://www.goodreads.com/book/show/29430824-hidden-bodies,448.0,,,"Thriller, Fiction, Audiobook, Mystery, Mystery Thriller"
"My Sister, the Serial Killer",Oyinkan Braithwaite,3.64,354404,,9780385544238,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1523366732i/38819868.jpg,,https://www.goodreads.com/book/show/38819868-my-sister-the-serial-killer,226.0,,,"Fiction, Thriller, Mystery, Audiobook, Contemporary"
Audition,Ryū Murakami,3.54,19919,,9780747589488,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1356462391i/3392668.jpg,,https://www.goodreads.com/book/show/3392668-audition,208.0,,,"Horror, Fiction, Thriller, Japan, Japanese Literature"
Notes on an Execution,Danya Kukafka,4.04,146374,,9780063052734,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1631888297i/57773248.jpg,,https://www.goodreads.com/book/show/57773248-notes-on-an-execution,306.0,,,"Fiction, Thriller, Mystery, Mystery Thriller, Book Club"
Last Exit to Brooklyn,Hubert Selby Jr.,3.94,30925,,9780747549925,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1362815242i/50275.jpg,,https://www.goodreads.com/book/show/50275.Last_Exit_to_Brooklyn,290.0,,,"Fiction, Classics, Novels, New York, American"
The Cider House Rules,John Irving,4.17,196081,,9780786226740,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327962519i/4687.jpg,,https://www.goodreads.com/book/show/4687.The_Cider_House_Rules,1064.0,,,"Fiction, Classics, Historical Fiction, Literary Fiction, Literature"
Angels Fall,Nora Roberts,4.06,54373,,9780399153723,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1442931263i/26050.jpg,,https://www.goodreads.com/book/show/26050.Angels_Fall,391.0,,,"Romance, Romantic Suspense, Mystery, Fiction, Contemporary"
High-Rise,J.G. Ballard,3.61,39572,,9780871404022,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1358752559i/12331767.jpg,,https://www.goodreads.com/book/show/12331767-high-rise,208.0,,,"Fiction, Science Fiction, Dystopia, Horror, Classics"
"Ignite Me (Shatter Me, #3)",Tahereh Mafi,4.45,676802,,9780062085597,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1375972497i/13188676.jpg,,https://www.goodreads.com/book/show/13188676-ignite-me,408.0,,,"Fantasy, Dystopia, Romance, Young Adult, Enemies To Lovers"
Fangirl,Rainbow Rowell,3.93,781446,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1355886270i/16068905.jpg,,https://www.goodreads.com/book/show/16068905-fangirl,483.0,,,"Young Adult, Romance, Contemporary, Fiction, Realistic Fiction"
Kill Your Friends,John Niven,3.83,12627,,9780434017997,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1332136711i/2848807.jpg,,https://www.goodreads.com/book/show/2848807-kill-your-friends,323.0,,,"Fiction, Music, Contemporary, Crime, Thriller"
"Legend (Legend, #1)",Marie Lu,4.15,564654,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1501368160i/9275658.jpg,,https://www.goodreads.com/book/show/9275658-legend,305.0,,,"Dystopia, Young Adult, Fantasy, Romance, Science Fiction"
Mrs. Dalloway,Virginia Woolf,3.78,357929,,9780151009985,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1646148221i/14942.jpg,,https://www.goodreads.com/book/show/14942.Mrs_Dalloway,194.0,,,"Classics, Fiction, Literature, Feminism, Novels"
The Winter of Frankie Machine,Don Winslow,4.19,14162,,9781400044986,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1442888492i/164760.jpg,,https://www.goodreads.com/book/show/164760.The_Winter_of_Frankie_Machine,320.0,,,"Crime, Fiction, Thriller, Mystery, Mystery Thriller"
American Tabloid (Underworld USA #1),James Ellroy,4.19,21940,,9780375727375,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1403181563i/36064.jpg,,https://www.goodreads.com/book/show/36064.American_Tabloid,592.0,,,"Fiction, Crime, Historical Fiction, Mystery, Noir"
Savages (Savages #2),Don Winslow,3.88,22291,,9781439183366,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1368577399i/8008928.jpg,,https://www.goodreads.com/book/show/8008928-savages,302.0,,,"Fiction, Crime, Thriller, Mystery, Mystery Thriller"
The Tesseract,Alex Garland,3.41,8816,,9781573221092,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1389670983i/243257.jpg,,https://www.goodreads.com/book/show/243257.The_Tesseract,273.0,,,"Fiction, Thriller, Contemporary, Crime, Adventure"
Layer Cake,J.J. Connolly,4.08,3758,,9780802141682,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1442637049i/29421.jpg,,https://www.goodreads.com/book/show/29421.Layer_Cake,344.0,,,"Fiction, Crime, Thriller, Mystery, Mystery Thriller"
Do Androids Dream of Electric Sheep?,Philip K. Dick,4.09,514365,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1507838927i/36402034.jpg,,https://www.goodreads.com/book/show/36402034-do-androids-dream-of-electric-sheep,258.0,,,"Science Fiction, Fiction, Classics, Dystopia, Cyberpunk"
"The Hound of the Baskervilles (Sherlock Holmes, #5)",Arthur Conan Doyle,4.14,389365,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1355929358i/8921.jpg,,https://www.goodreads.com/book/show/8921.The_Hound_of_the_Baskervilles,256.0,,,"Classics, Mystery, Fiction, Crime, Detective"
A Little Life,Hanya Yanagihara,4.28,934030,,9780385539258,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1446469353i/22822858.jpg,,https://www.goodreads.com/book/show/22822858-a-little-life,720.0,,,"Fiction, Contemporary, Literary Fiction, LGBT, Queer"
Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,4.28,327289,,9780375508417,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1165961740i/9375.jpg,,https://www.goodreads.com/book/show/9375.Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe,416.0,,,"Fiction, Historical Fiction, Classics, LGBT, Queer"
Sophie’s World,Jostein Gaarder,3.97,283053,,9781857993288,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1343459906i/10959.jpg,,https://www.goodreads.com/book/show/10959.Sophie_s_World,403.0,,,"Philosophy, Fiction, Classics, Young Adult, Fantasy"
A Simple Plan,Scott        Smith,3.92,35113,,9780307279958,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388264590i/21727.jpg,,https://www.goodreads.com/book/show/21727.A_Simple_Plan,417.0,,,"Fiction, Thriller, Mystery, Crime, Mystery Thriller"
Winter&apos;s Bone,Daniel Woodrell,3.87,40754,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1387668411i/112525.jpg,,https://www.goodreads.com/book/show/112525.Winter_s_Bone,225.0,,,"Fiction, Mystery, Crime, Contemporary, Book Club"
Penance,Eliza  Clark,3.86,46634,,9780571371792,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1682653172i/62898932.jpg,,https://www.goodreads.com/book/show/62898932-penance,336.0,,,"Fiction, Mystery, Thriller, Contemporary, Mystery Thriller"
City of God,Paulo Lins,4.01,4014,,9780802170101,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1328856919i/165662.jpg,,https://www.goodreads.com/book/show/165662.City_of_God,448.0,,,"Fiction, Crime, Adventure, Mystery, Thriller"
"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,4.29,677754,,9781442408920,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1328320260i/12000020.jpg,,https://www.goodreads.com/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,390.0,,,"Young Adult, Romance, LGBT, Contemporary, Fiction"
Clockers,Richard Price,4.1,11253,,9780747562733,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1170298592i/45794.jpg,,https://www.goodreads.com/book/show/45794.Clockers,608.0,,,"Fiction, Crime, Mystery, Thriller, Mystery Thriller"
Libra,Don DeLillo,4.06,21961,,9780140156041,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327935630i/400.jpg,,https://www.goodreads.com/book/show/400.Libra,480.0,,,"Fiction, Historical Fiction, Novels, Literature, American"
The Quiet Tenant,Clémence Michallon,3.81,146115,,9780593534649,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1684817278i/61897971.jpg,,https://www.goodreads.com/book/show/61897971-the-quiet-tenant,303.0,,,"Thriller, Fiction, Mystery Thriller, Mystery, Audiobook"
The Awakening,Kate Chopin,3.69,227861,,9780543898081,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1170507247i/58345.jpg,,https://www.goodreads.com/book/show/58345.The_Awakening,195.0,,,"Classics, Fiction, Feminism, School, Literature"
Tokyo: The Devil of Nanking,Mo Hayder,3.95,13961,,9789793972534,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1237528797i/6347010.jpg,,https://www.goodreads.com/book/show/6347010-tokyo,496.0,,,"Horror, Thriller, Fiction, Mystery, Historical Fiction"
"[No Country for Old Men] (By: Cormac McCarthy) [published: December, 2007]",Cormac McCarthy,4.17,249172,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1699773012i/131313317.jpg,,https://www.goodreads.com/book/show/131313317-no-country-for-old-men-by,40.0,,,"Fiction, Thriller, Westerns, Crime, Classics"
Trainspotting,Irvine Welsh,4.11,179682,,9782020336468,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1375258001i/23955.jpg,,https://www.goodreads.com/book/show/23955.Trainspotting,344.0,,,"Fiction, Contemporary, Classics, Scotland, Novels"
"The Black Dahlia Ellroy, James ( Author ) Aug-01-2006 Paperback",James Ellroy,3.78,96832,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1699894347i/128765450.jpg,,https://www.goodreads.com/book/show/128765450-the-black-dahlia-ellroy-james-author-aug-01-2006-paperback,324.0,,,"Mystery, Fiction, Crime, Noir, Historical Fiction"
"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,3.75,413602,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1708114013i/37781.jpg,,https://www.goodreads.com/book/show/37781.Things_Fall_Apart,215.0,,,"Fiction, Classics, Historical Fiction, Africa, School"
The Graveyard Book,Neil Gaiman,4.15,566510,,9780060530921,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1531295292i/2213661.jpg,,https://www.goodreads.com/book/show/2213661.The_Graveyard_Book,312.0,,,"Fantasy, Young Adult, Fiction, Horror, Middle Grade"
The Monster at the End of this Book,Jon Stone,4.46,127063,,9780375829130,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388193494i/44186.jpg,,https://www.goodreads.com/book/show/44186.The_Monster_at_the_End_of_this_Book,32.0,,,"Picture Books, Childrens, Fiction, Humor, Classics"
Middlemarch,George Eliot,4.04,179650,,9780451529176,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1568307771i/19089.jpg,,https://www.goodreads.com/book/show/19089.Middlemarch,912.0,,,"Classics, Fiction, Historical Fiction, Literature, 19th Century"
Black Beauty,Anna Sewell,4,298848,,9780439228909,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1578265482i/3685.jpg,,https://www.goodreads.com/book/show/3685.Black_Beauty,245.0,,,"Classics, Fiction, Childrens, Animals, Young Adult"
Stardust,Neil Gaiman,4.1,482077,,9780061142024,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1459127484i/16793.jpg,,https://www.goodreads.com/book/show/16793.Stardust,248.0,,,"Fantasy, Fiction, Romance, Young Adult, Audiobook"
Number the Stars,Lois Lowry,4.2,622405,,9780440227533,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1630542426i/47281.jpg,,https://www.goodreads.com/book/show/47281.Number_the_Stars,137.0,,,"Historical Fiction, Young Adult, Fiction, Classics, Middle Grade"
"Fifty Shades Darker (Fifty Shades, #2)",E.L. James,3.83,976356,,9781612130583,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1631260114i/11857408.jpg,,https://www.goodreads.com/book/show/11857408-fifty-shades-darker,532.0,,,"Romance, Fiction, Erotica, BDSM, Adult"
"We Need to Talk About Kevin by Shriver, Lionel. (Harper Perennial,2006) [Paperback]",Lionel Shriver,4.08,213725,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1696950991i/130739876.jpg,,https://www.goodreads.com/book/show/130739876-we-need-to-talk-about-kevin-by-shriver-lionel-harper-perennial-2006,400.0,,,"Fiction, Book Club, Thriller, Contemporary, Horror"
The Prince of Tides,Pat Conroy,4.26,217003,,9780553381542,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1512744907i/16735.jpg,,https://www.goodreads.com/book/show/16735.The_Prince_of_Tides,679.0,,,"Fiction, Classics, Romance, Southern, Contemporary"
Sophie’s Choice,William Styron,4.17,94574,,9780679736370,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1356714742i/228560.jpg,,https://www.goodreads.com/book/show/228560.Sophie_s_Choice,562.0,,,"Fiction, Classics, Historical Fiction, Holocaust, War"
"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,3.97,561069,,9780441008537,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1468560853i/301082.jpg,,https://www.goodreads.com/book/show/301082.Dead_Until_Dark,292.0,,,"Fantasy, Vampires, Paranormal, Romance, Urban Fantasy"
War and Peace,Leo Tolstoy,4.17,366769,,9780192833983,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1413215930i/656.jpg,,https://www.goodreads.com/book/show/656.War_and_Peace,1392.0,,,"Classics, Fiction, Historical Fiction, Russia, Russian Literature"
The Magician’s Nephew,C.S. Lewis,4.05,609005,,9780060764906,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1308814770i/65605.jpg,,https://www.goodreads.com/book/show/65605.The_Magician_s_Nephew,221.0,,,"Fantasy, Classics, Fiction, Young Adult, Childrens"
"A Time to Kill (Jake Brigance, #1)",John Grisham,4.12,827031,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1554303029i/32542.jpg,,https://www.goodreads.com/book/show/32542.A_Time_to_Kill,738.0,,,"Fiction, Thriller, Mystery, Crime, Suspense"
"Bridget Jones’s Diary (Bridget Jones, #1)",Helen Fielding,3.81,1024496,,9780140280098,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1659879886i/227443.jpg,,https://www.goodreads.com/book/show/227443.Bridget_Jones_s_Diary,288.0,,,"Fiction, Chick Lit, Romance, Humor, Contemporary"
V for Vendetta,Alan             Moore,4.26,325457,,9781401207922,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1343668985i/5805.jpg,,https://www.goodreads.com/book/show/5805.V_for_Vendetta,296.0,,,"Graphic Novels, Comics, Fiction, Dystopia, Science Fiction"
The Art of Racing in the Rain,Garth Stein,4.23,555117,,9781554681723,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1377206302i/3153910.jpg,,https://www.goodreads.com/book/show/3153910-the-art-of-racing-in-the-rain,336.0,,,"Fiction, Book Club, Animals, Contemporary, Dogs"
White Fang,Jack London,4.03,207680,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1475878443i/43035.jpg,,https://www.goodreads.com/book/show/43035.White_Fang,252.0,,,"Classics, Fiction, Adventure, Animals, Young Adult"
Eleanor &amp; Park,Rainbow Rowell,3.92,1261510,,9781250012579,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1341952742i/15745753.jpg,,https://www.goodreads.com/book/show/15745753-eleanor-park,328.0,,,"Young Adult, Romance, Fiction, Contemporary, Realistic Fiction"
Beowulf,Unknown,3.5,348355,,9780393320978,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327878125i/52357.jpg,,https://www.goodreads.com/book/show/52357.Beowulf,259.0,,,"Classics, Poetry, Fiction, Fantasy, Mythology"
"In Cold Blood by Truman Capote [Random,2002] (Hardcover)",Truman Capote,4.09,731570,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1699706922i/143416043.jpg,,https://www.goodreads.com/book/show/143416043-in-cold-blood-by-truman-capote-random-2002,343.0,,,"Nonfiction, Classics, True Crime, Crime, Mystery"
Crash,J.G. Ballard,3.61,30654,,9780312420338,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1281416649i/70241.jpg,,https://www.goodreads.com/book/show/70241.Crash,224.0,,,"Fiction, Science Fiction, Horror, Novels, Classics"
"The House of Hades (The Heroes of Olympus, #4)",Rick Riordan,4.57,484899,,9781423146728,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1464201430i/12127810.jpg,,https://www.goodreads.com/book/show/12127810-the-house-of-hades,597.0,,,"Fantasy, Mythology, Young Adult, Fiction, Middle Grade"
Love You Forever,Robert Munsch,4.38,247844,,9780920668375,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348832754i/310259.jpg,,https://www.goodreads.com/book/show/310259.Love_You_Forever,32.0,,,"Picture Books, Childrens, Fiction, Classics, Family"
"Harry Potter Series Box Set (Harry Potter, #1-7)",J.K. Rowling,4.73,303153,,9780545044257,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1534298934i/862041.jpg,,https://www.goodreads.com/book/show/862041.Harry_Potter_Series_Box_Set,4000.0,,,"Fantasy, Young Adult, Fiction, Harry Potter, Magic"
"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,4.63,3214631,,9781635575583,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1620325671i/50659468.jpg,,https://www.goodreads.com/book/show/50659468-a-court-of-mist-and-fury,626.0,,,"Fantasy, Romance, Romantasy, Young Adult, Fiction"
"Allegiant (Divergent, #3)",Veronica Roth,3.6,1143697,,9780007524273,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1395582745i/18710190.jpg,,https://www.goodreads.com/book/show/18710190-allegiant,531.0,,,"Young Adult, Dystopia, Fiction, Fantasy, Science Fiction"
Franny and Zooey,J.D. Salinger,3.96,240497,,9780316769020,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1355037988i/5113.jpg,,https://www.goodreads.com/book/show/5113.Franny_and_Zooey,201.0,,,"Classics, Fiction, Short Stories, Literature, American"
The Witches,Roald Dahl,4.18,429278,,9780590032490,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1351707720i/6327.jpg,,https://www.goodreads.com/book/show/6327.The_Witches,208.0,,,"Fantasy, Childrens, Fiction, Classics, Middle Grade"
A Short History of Nearly Everything,Bill Bryson,4.22,423641,,9780767908184,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1433086293i/21.jpg,,https://www.goodreads.com/book/show/21.A_Short_History_of_Nearly_Everything,544.0,,,"Nonfiction, Science, History, Audiobook, Humor"
The Beach,Alex Garland,3.99,98715,,9781573226523,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348547768i/607639.jpg,,https://www.goodreads.com/book/show/607639.The_Beach,436.0,,,"Fiction, Travel, Thriller, Adventure, Contemporary"
"The Gunslinger (The Dark Tower, #1)",Stephen  King,3.91,665180,,9781501143519,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1554220416i/43615.jpg,,https://www.goodreads.com/book/show/43615.The_Gunslinger,231.0,,,"Fantasy, Fiction, Horror, Science Fiction, Audiobook"
"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,4.19,594794,,9780812511819,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1659905815i/228665.jpg,,https://www.goodreads.com/book/show/228665.The_Eye_of_the_World,800.0,,,"Fantasy, Fiction, Epic Fantasy, Audiobook, High Fantasy"
The Complete Novels,Jane Austen,4.57,34038,,9780140259445,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388178574i/14905.jpg,,https://www.goodreads.com/book/show/14905.The_Complete_Novels,1344.0,,,"Classics, Fiction, Romance, Historical Fiction, Literature"
Gulliver’s Travels,Jonathan Swift,3.59,299391,,9780141439495,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1427829692i/7733.jpg,,https://www.goodreads.com/book/show/7733.Gulliver_s_Travels,306.0,,,"Classics, Fiction, Fantasy, Adventure, Literature"
"If I Stay (If I Stay, #1)",Gayle Forman,3.91,969020,,9780525421030,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1630573973i/4374400.jpg,,https://www.goodreads.com/book/show/4374400-if-i-stay,208.0,,,"Young Adult, Romance, Contemporary, Fiction, Realistic Fiction"
11/22/63,Stephen  King,4.35,657275,,9781451627282,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327876792i/10644930.jpg,,https://www.goodreads.com/book/show/10644930-11-22-63,849.0,,,"Fiction, Historical Fiction, Science Fiction, Time Travel, Horror"
"The Power of One (The Power of One, #1)",Bryce Courtenay,4.36,94680,,9780345410054,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388184360i/122.jpg,,https://www.goodreads.com/book/show/122.The_Power_of_One,544.0,,,"Fiction, Historical Fiction, Africa, Book Club, Classics"
"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,4.45,1572615,,9781619630659,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1460846511i/20613470.jpg,,https://www.goodreads.com/book/show/20613470-heir-of-fire,565.0,,,"Fantasy, Young Adult, Romance, Romantasy, Fiction"
The Grapes of Wrath,John Steinbeck,4.03,996762,,9780670016907,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1375670575i/18114322.jpg,,https://www.goodreads.com/book/show/18114322-the-grapes-of-wrath,496.0,,,"Classics, Fiction, Historical Fiction, Literature, Novels"
Where the Crawdads Sing,Delia Owens,4.37,3642887,,9780735219113,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1582135294i/36809135.jpg,,https://www.goodreads.com/book/show/36809135-where-the-crawdads-sing,384.0,,,"Fiction, Book Club, Historical Fiction, Mystery, Audiobook"
Tuck Everlasting,Natalie Babbitt,3.91,296182,,9780374480097,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1661030663i/84981.jpg,,https://www.goodreads.com/book/show/84981.Tuck_Everlasting,148.0,,,"Fantasy, Classics, Young Adult, Fiction, Childrens"
Circe,Madeline Miller,4.22,1356436,,9780316556347,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1565909496i/35959740.jpg,,https://www.goodreads.com/book/show/35959740-circe,393.0,,,"Fantasy, Mythology, Fiction, Historical Fiction, Greek Mythology"
"It Ends with Us (It Ends with Us, #1)",Colleen Hoover,4.08,4637220,,9781668021040,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1688011813i/27362503.jpg,,https://www.goodreads.com/book/show/27362503-it-ends-with-us,386.0,,,"Romance, Fiction, Contemporary, Colleen Hoover, Audiobook"
’Salem’s Lot,Stephen  King,4.1,662465,,9780450031069,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1738025067i/11590.jpg,,https://www.goodreads.com/book/show/11590._Salem_s_Lot,483.0,,,"Horror, Fiction, Vampires, Fantasy, Thriller"
"A Child Called &quot;It&quot; (Dave Pelzer, #1)",Dave Pelzer,4.14,461355,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1438400434i/60748.jpg,,https://www.goodreads.com/book/show/60748.A_Child_Called_It_,184.0,,,"Nonfiction, Memoir, Biography, Psychology, Autobiography"
Bel Canto,Ann Patchett,3.94,323461,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1352997328i/5826.jpg,,https://www.goodreads.com/book/show/5826.Bel_Canto,318.0,,,"Fiction, Book Club, Literary Fiction, Contemporary, Historical Fiction"
"Fifty Shades Freed (Fifty Shades, #3)",E.L. James,3.83,914491,,9780345803504,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1336418837i/13536860.jpg,,https://www.goodreads.com/book/show/13536860-fifty-shades-freed,579.0,,,"Romance, Erotica, Fiction, BDSM, Adult"
Inferno,Dante Alighieri,4.03,206758,,9780812970067,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1520255019i/15645.jpg,,https://www.goodreads.com/book/show/15645.Inferno,490.0,,,"Classics, Poetry, Fiction, Literature, Religion"
A Portrait of the Artist as a Young Man,James Joyce,3.64,164443,,9780142437346,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1756682478i/7588.jpg,,https://www.goodreads.com/book/show/7588.A_Portrait_of_the_Artist_as_a_Young_Man,329.0,,,"Classics, Fiction, Literature, Irish Literature, Ireland"
Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,3.83,667169,,9780451528957,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1318116526i/51496.jpg,,https://www.goodreads.com/book/show/51496.Dr_Jekyll_and_Mr_Hyde,139.0,,,"Classics, Horror, Fiction, Gothic, Mystery"
